Time (min),Mean Intensity (A.U.),Protein Concentration (nanograms per microliter),Protein Concentration (nM),Number of Protein Molecules,Rate of Change of Number of Protein Molecules (PM per min)
212.0,47.33211588859558,1.7267996018847143,19.12291917923272,22947503015.079258,124333618.91067028
214.0,47.81043720245361,1.7442500166577846,19.31616851226782,23179402214.72139,108955981.85680676
216.0,48.23105764389038,1.759595352423613,19.486105785422073,23383326942.506485,123066320.95053387
218.0,48.825796365737915,1.7812929792638954,19.726389582102936,23671667498.523525,113872999.6907835
220.0,49.17056727409363,1.793871125330539,19.865682451058017,23838818941.26962,113284040.62738037
222.0,49.76044678688049,1.8153914754927367,20.10400305086087,24124803661.033047,134598284.47720337
224.0,50.281070947647095,1.8343852089581771,20.31434339931536,24377212079.178432,114066439.26540852
226.0,50.701552391052246,1.8497254737116249,20.484224515078903,24581069418.09468,119998046.80137444
228.0,51.27111530303955,1.8705046210453906,20.714336888653268,24857204266.38393,101861396.17911053
230.0,51.5419602394104,1.8803857539615372,20.8237625023426,24988515002.811123,90999246.79946709
232.0,52.021904945373535,1.8978953943320302,21.017667711318165,25221201253.5818,155828350.03588867
234.0,52.82762265205383,1.9272900873223398,21.343190335795573,25611828402.954678,126749619.66896915
236.0,53.0676531791687,1.9360470298523902,21.440166443548055,25728199732.257675,94536526.66959858
238.0,53.60759663581848,1.9557455818498886,21.658312091360887,25989974509.63307,135379035.96020603
240.0,54.184598445892334,1.9767961196764121,21.891429896748743,26269715876.0985,112500746.16819668
242.0,54.53578448295593,1.9896083064465158,22.033314578588207,26439977494.30586,96271847.83717728
244.0,54.97888970375061,2.0057739458754025,22.21233605620601,26654803267.44721,113750647.85944939
246.0,55.474284648895264,2.02384725145221,22.412483404786375,26894980085.743656,117406147.224617
248.0,55.94754958152771,2.041113196190012,22.603689880288062,27124427856.345676,128960881.94710827
250.0,56.53827691078186,2.0626644769182896,22.84235301127674,27410823613.53209,140186330.15139198
252.0,57.10415744781494,2.0833092815655814,23.070977647459376,27685173176.951244,99118218.41694069
254.0,57.35605216026306,2.0924990606617886,23.172747072666542,27807296487.199852,90680565.64784336
256.0,57.852317810058594,2.110604131825582,23.373246199618844,28047895439.542618,105668433.80679607
258.0,58.22786998748779,2.1243052592376346,23.52497518535586,28229970222.427036,126487808.71197891
260.0,58.8959059715271,2.1486769622478876,23.79487222865877,28553846674.390533,129520336.70729923
262.0,59.296478033065796,2.1632908805865316,23.95670964104686,28748051569.256233,101120292.00659466
264.0,59.730199337005615,2.1791141701418724,24.131939868680764,28958327842.416912,103070899.22600555
266.0,60.146864891052246,2.194315221253559,24.30027930513354,29160335166.160255,89759459.2180357
268.0,60.470760107040405,2.206131767366501,24.4311380660742,29317365679.289055,121180704.111063
270.0,61.14666676521301,2.2307906131909894,24.704214985503764,29645057982.604507,157540264.26360416
272.0,61.770546674728394,2.2535513869098462,24.956272280286225,29947526736.34347,119669164.84756184
274.0,62.133997678756714,2.2668110318101053,25.103112201662288,30123734641.994755,93874081.37400341
276.0,62.54505515098572,2.281807485403421,25.269185884866236,30323023061.839485,91274177.20176506
278.0,62.88705563545227,2.2942845591478367,25.407359459001515,30488831350.801815,129952353.68379116
280.0,63.61722755432129,2.3209231438622426,25.702360397145544,30842832476.57465,100749161.97120285
282.0,63.718286991119385,2.324610056901169,25.743189998905518,30891827998.686626,95419488.45666885
284.0,64.40448641777039,2.3496444098876994,26.02042535866776,31224510430.401325,121599428.25751305
286.0,64.72154355049133,2.36121148480668,26.14852142643056,31378225711.71668,92141534.36226177
288.0,65.16470050811768,2.3773790117307403,26.327563806541978,31593076567.850372,100511856.0574255
290.0,65.55081701278687,2.391465553479965,26.48356094662198,31780273135.94638,110130518.98118591
292.0,66.07333278656006,2.4105282979440776,26.694665536479253,32033598643.775116,103823071.12440586
294.0,66.40740966796875,2.422716297888411,26.829637850370002,32195565420.444004,109160489.15731621
296.0,66.97396183013916,2.4433856051804295,27.058533833670314,32470240600.40438,115815053.26303673
298.0,67.36294221878052,2.4575766289205854,27.215688027913462,32658825633.49615,84098534.158247
300.0,67.66781711578369,2.468699263962062,27.338862280864472,32806634737.03737,84021869.20582771
302.0,68.05616497993469,2.4828672115515396,27.495760925266215,32994913110.31946,128185938.85288334
304.0,68.72541570663452,2.50728323155678,27.766148743707415,33319378492.448902,133598750.3501234
306.0,69.15842199325562,2.5230804354069267,27.941090093099962,33529308111.719955,109488330.80268764
308.0,69.62874960899353,2.540239219128389,28.131109846383044,33757331815.659653,94180856.77349949
310.0,69.93546152114868,2.55142887329575,28.25502628234496,33906031538.813953,72268580.05889606
312.0,70.2250018119812,2.5619920617261167,28.372005113246036,34046406135.895237,107609042.50621986
314.0,70.82329034805298,2.583819195090122,28.613723090699022,34336467708.838833,114926572.06174755
316.0,71.17320394515991,2.5965849599167026,28.75509368678519,34506112424.14223,91701859.55976391
318.0,71.57987689971924,2.611421454817611,28.919395955898235,34703275147.07789,99062764.19768715
320.0,71.99052166938782,2.626402851940206,29.085302900777474,34902363480.932976,96625263.73165703
322.0,72.37708401679993,2.64050565920084,29.241480168337095,35089776202.00452,112449742.15725899
324.0,72.91828870773315,2.660250224329541,29.460135374634998,35352162449.56201,116775778.10587502
326.0,73.3405430316925,2.6756551684107084,29.630732762023353,35556879314.42802,48632281.08224869
328.0,73.31952953338623,2.6748885409352985,29.6222429782425,35546691573.89101,76592390.90334511
330.0,73.97246885299683,2.6987094780726153,29.88604073170117,35863248878.0414,137401568.94914627
332.0,74.45316171646118,2.7162464131889914,30.08024820807299,36096297849.68759,122982027.06956863
334.0,74.98713254928589,2.7357270682205552,30.295980821933053,36355176986.31967,118040273.0127182
336.0,75.42705345153809,2.7517765353658197,30.473715784782055,36568458941.738464,96460606.0238285
338.0,75.78298115730286,2.764761710633728,30.617516175345823,36741019410.414986,104525626.08978844
340.0,76.28944253921509,2.783238748818846,30.82213453841469,36986561446.09762,127546698.214962
342.0,76.83530569076538,2.803153266796431,31.042671836062357,37251206203.27483,125741531.8947277
344.0,77.3268735408783,2.8210869499191586,31.241272978063765,37489527573.67653,112209257.5232563
346.0,77.76108860969543,2.8369282533109317,31.41670269447322,37700043233.36786,121344841.66467667
348.0,78.32802963256836,2.8576117472602265,31.64575578361269,37974906940.335236,118843044.35766792
350.0,78.74160361289978,2.872700009662589,31.812846175665438,38175415410.79853,116780517.28876114
352.0,79.29152774810791,2.8927626829641433,32.03502417457523,38442029009.49028,136591631.03495598
354.0,79.86855340003967,2.9138140906041112,32.26815161244862,38721781934.938354,111107541.98955917
356.0,80.20822095870972,2.9262060531030007,32.40538264787375,38886459177.44852,86124390.35469818
358.0,80.57912302017212,2.9397375321008754,32.55523291363096,39066279496.35715,103670839.32292366
360.0,81.0635576248169,2.957410975739201,32.7509521122835,39301142534.74021,111651189.84098244
362.0,81.50030159950256,2.973344540243011,32.927403546434235,39512884255.72108,115347810.28692055
364.0,82.01523518562317,2.992130666635564,33.135444813239914,39762533775.88789,109619380.76846695
366.0,82.4047167301178,3.0063399738543195,33.29280148232911,39951361778.794945,91600256.10228539
368.0,82.77098345756531,3.0197023437223516,33.44077900024752,40128934800.297035,96228328.26750183
370.0,83.19864892959595,3.035304700662838,33.61356257655413,40336275091.86495,116206989.4671917
372.0,83.72974967956543,3.0546806475519768,33.82813563180484,40593762758.1658,113697996.69348717
374.0,84.13671469688416,3.069527797667577,33.99255589886576,40791067078.6389,121029512.61802101
