Time (min),Mean Intensity (A.U.),Protein Concentration (nanograms per microliter),Protein Concentration (nM),Number of Protein Molecules,Rate of Change of Number of Protein Molecules (PM per min)
294.0,28.060542345046997,1.023722105813809,10.597537327265098,12717044792.718126,77434466.55853224
296.0,28.307393312454224,1.0327278758758731,10.690764760619803,12828917712.743765,41668764.21649933
298.0,28.42831587791443,1.037139447891522,10.736433207986767,12883719849.584124,56018281.90483332
300.0,28.801817417144775,1.0507657626492293,10.877492366969246,13052990840.363098,78591048.31106138
302.0,29.1219699382782,1.0624457654476838,10.998403369023638,13198084042.82837,75147370.44395828
304.0,29.46507716178894,1.074963215932184,11.127983601782443,13353580322.138931,64565576.64999437
306.0,29.69183349609375,1.083235881128982,11.213621957856954,13456346349.428347,62038552.49156046
308.0,30.01263689994812,1.0949396298344665,11.334778776754309,13601734532.105173,93109342.22300053
310.0,30.513627767562866,1.1132170893247881,11.523986431933618,13828783718.320349,69489936.32257271
312.0,30.62596344947815,1.1173153893303347,11.56641189782955,13879694277.395464,59820366.1315341
314.0,31.041609525680542,1.132479247219142,11.723387652372065,14068065182.846485,78570329.46287012
316.0,31.319434642791748,1.142615035417379,11.82831299603912,14193975595.246944,69463355.68812513
318.0,31.654701471328735,1.1548464477507183,11.95493217133249,14345918605.598986,53202571.52654362
320.0,31.78900694847107,1.159746263448926,12.005654901127595,14406785881.353119,76356411.13154888
322.0,32.32863235473633,1.179433212135077,12.209453541770987,14651344250.125181,88807709.54829884
324.0,32.572834491729736,1.1883423459234783,12.301680599621928,14762016719.546314,63881098.30013847
326.0,32.892454624176025,1.2000029257877216,12.422390536104782,14906868643.325735,46038685.35042906
328.0,32.979177474975586,1.2031668026063165,12.455142884123358,14946171460.94803,54974370.70746231
330.0,33.3776650428772,1.2177046731555246,12.605638438462986,15126766126.155584,94927684.52704334
332.0,33.817020654678345,1.2337335170240245,12.771568499213497,15325882199.056204,82276680.1850195
334.0,34.103848934173584,1.2441977641751008,12.879894039079712,15455872846.895662,89544106.57641315
336.0,34.6073477268219,1.2625667193416295,13.070048854468208,15684058625.361856,77318878.61666298
338.0,34.786274671554565,1.2690944430896662,13.1376236344686,15765148361.362314,52898325.91091442
340.0,35.0742347240448,1.279599980284944,13.24637660750459,15895651929.005514,78698532.40096712
342.0,35.48087739944458,1.2944353705227778,13.39995207580515,16079942490.966183,74176555.99132061
344.0,35.728925943374634,1.3034848313141492,13.493631794142335,16192358152.970797,53718570.79403353
346.0,35.9550039768219,1.3117327503184564,13.579013978451922,16294816774.142317,60238443.85444069
348.0,36.260597705841064,1.322881610235279,13.694426606990465,16433311928.38856,80168219.98060846
350.0,36.66257834434509,1.3375469171522125,13.846241378387294,16615489654.06475,76964929.37564373
352.0,36.93989944458008,1.3476643174942362,13.950976371575944,16741171645.891134,74176555.99132061
354.0,37.31726956367493,1.3614317681814176,14.093496565025031,16912195878.030033,81438579.81473637
356.0,37.65868616104126,1.3738875401945814,14.222438304291732,17066925965.15008,81251245.77013111
358.0,38.03440284729004,1.3875946693194,14.364334050925468,17237200861.110558,85523704.57775927
360.0,38.41352868080139,1.4014261730686197,14.507517319550931,17409020783.461117,84976451.45451927
362.0,38.78441524505615,1.414957086687755,14.647588889107187,17577106666.928635,79018013.25828934
364.0,39.11095118522644,1.426869973337789,14.770910697078559,17725092836.494274,99157003.8293705
366.0,39.659586906433105,1.4468856419208125,14.9781122352051,17973734682.246117,73539620.23966408
368.0,39.76002073287964,1.450549731054961,15.016042764544107,18019251317.45293,74817543.66896152
370.0,40.31993556022644,1.470976890982218,15.227504047434966,18273004856.921963,118055213.62599659
372.0,40.801990270614624,1.4885635098425318,15.40956014329743,18491472171.956917,96165304.79922962
374.0,41.168702125549316,1.5019421191275697,15.548055063432397,18657666076.11888,94226107.04954243
376.0,41.63364124298096,1.5189043163124847,15.723647166795903,18868376600.155087,108141204.24683666
378.0,42.12316942214966,1.5367635868950513,15.908525744255197,19090230893.106228,91435356.53530407
380.0,42.44066071510315,1.5483465011168525,16.028431688580252,19234118026.296303,98682469.27110577
382.0,42.994152784347534,1.5685393420003475,16.237467308492203,19484960770.19065,91949059.71140575
384.0,43.252214193344116,1.577954098343925,16.33492855428494,19601914265.141926,80105982.39751434
386.0,43.70117783546448,1.594333468332347,16.504487249817256,19805384699.78071,124125890.17195415
388.0,44.34776425361633,1.6179226349792941,16.748681521524777,20098417825.829742,121804595.80208206
390.0,44.77623987197876,1.6335545481806175,16.910502569157533,20292603082.989037,88236306.94620228
