Time (min),Mean Intensity (A.U.),Protein Concentration (nanograms per microliter),Protein Concentration (nM),Number of Protein Molecules,Rate of Change of Number of Protein Molecules (PM per min)
408.0,101.15000653266907,3.6902172601443737,40.02404837466783,48028858049.601395,140506560.01236916
410.0,101.07746195793152,3.68757064398484,39.995343210247725,47994411852.297264,10906187.003608704
412.0,101.24188137054443,3.6935690949501496,40.06040233134654,48072482797.61583,86867108.30286026
414.0,101.8092393875122,3.7142678019365856,40.284900237923935,48341880285.508705,98886071.60809517
416.0,102.0749077796936,3.723960080957704,40.39002257004019,48468027084.04821,88592112.51426506
418.0,102.55554842948914,3.7414951111826364,40.580207279638145,48696248735.565765,65788462.50205231
420.0,102.62911653518677,3.744179068433335,40.60931744504701,48731180934.05642,61416574.47008324
422.0,103.07292795181274,3.7603704717364415,40.78492919453842,48941915033.4461,100016961.16148567
424.0,103.47166967391968,3.774917614496965,40.94270731558531,49131248778.70236,110826949.81702995
426.0,104.00654554367065,3.794431287646876,41.15435236059518,49385222832.71422,94916835.50255203
428.0,104.27125883102417,3.8040887219414157,41.25909676726049,49510916120.71257,94900533.57595825
430.0,104.80599737167358,3.8235973849658866,41.47068747251504,49764824967.01805,121002833.15089226
432.0,105.29059910774231,3.8412769259964565,41.662439544430114,49994927453.31614,119032705.69953346
434.0,105.80874109268188,3.86018010318421,41.86746315818016,50240955789.816185,112506982.22053146
436.0,106.23836946487427,3.8758540718655667,42.037462818498554,50444955382.198265,115984245.42686462
438.0,106.785804271698,3.8958259279454004,42.25407730960305,50704892771.52364,124614558.94965363
440.0,107.28813529014587,3.9141522796494264,42.45284468166406,50943413617.99688,106169438.44623375
442.0,107.68018651008606,3.928455335361209,42.60797543775716,51129570525.30858,98374117.52802849
444.0,108.11684894561768,3.9443859251030404,42.780758406757485,51336910088.10899,105946249.22209549
446.0,108.57268857955933,3.9610161492888003,42.96112960183082,51553355522.19696,65524518.4614315
448.0,108.66883420944214,3.9645237937768543,42.99917346829561,51599008161.95472,56761581.97335434
450.0,109.05085396766663,3.9784608754819444,43.15033487507533,51780401850.09038,89528284.61114883
452.0,109.42302966117859,3.9920388199140144,43.29760108366611,51957121300.399315,99146392.99835968
454.0,109.88607335090637,4.008931866930107,43.48082285173652,52176987422.08382,87694176.3597908
456.0,110.16177439689636,4.01899016344859,43.58991500486542,52307898005.83848,75773222.72779655
458.0,110.52439475059509,4.032219504048449,43.73340026082917,52480080312.995,109669965.8603077
460.0,111.0856454372406,4.052695399622991,43.955481557733094,52746577869.27971,131810585.95191956
462.0,111.63478064537048,4.072729290797673,44.17276888066891,53007322656.80268,132695984.33993912
464.0,112.2034900188446,4.093477298810132,44.39780150553288,53277361806.639465,86517239.5241642
466.0,112.36361074447632,4.099318922411433,44.4611596790828,53353391614.89934,110663223.00221634
468.0,113.13572835922241,4.127487796012813,44.76667891554028,53720014698.64833,86404031.70061302
470.0,113.09148716926575,4.125873761487421,44.749173118084826,53699007741.70179,80380215.10733223
472.0,113.81285953521729,4.1521913154558,45.03461296589806,54041535559.07766,99129242.01308632
474.0,113.92656207084656,4.156339481866109,45.07960392479512,54095524709.754135,84703621.88887215
476.0,114.52641153335571,4.1782235619163135,45.31695837219429,54380350046.63315,103396016.58089066
478.0,114.79758071899414,4.188116524295303,45.4242573133981,54509108776.0777,88874735.84577179
480.0,115.27510142326355,4.205537730732914,45.6132074916802,54735848990.016235,95396270.63529968
482.0,115.60120868682861,4.217434978137218,45.74224488218243,54890693858.6189,90297446.8663292
484.0,116.03577637672424,4.233289146069833,45.91419898123462,55097038777.48155,113764438.12066269
486.0,116.55957198143005,4.2523985821196355,46.12145967591796,55345751611.10155,130820979.76232147
488.0,117.13782572746277,4.273494793850119,46.35026891377571,55620322696.53084,110652015.42768478
490.0,117.49171590805054,4.286405634861078,46.49029972734358,55788359672.81229,34112602.1500721
492.0,117.4251937866211,4.283978733577575,46.46397758760929,55756773105.13113,55999127.2817173
494.0,117.96345829963684,4.303616033312325,46.6769634849493,56012356181.939156,89275434.9372406
496.0,118.17725920677185,4.31141605058162,46.7615623707334,56113874844.88009,-34049686.902132034
498.0,117.67662024497986,4.293151429537737,46.56346452860886,55876157434.33063,316936368.1047363
500.0,120.84716367721558,4.408821161045809,47.81801693108254,57381620317.299034,57369649.49561882
502.0,118.15990805625916,4.31078303514939,46.754696693594255,56105636032.3131,271828456.0919609
504.0,123.13707447052002,4.492363106551405,48.72411178472241,58468934141.66688,109621116.68444633
506.0,119.08336758613586,4.3444732583437435,47.120100415875754,56544120499.05089,-486623489.9242573
508.0,119.0377082824707,4.342807487314683,47.10203348497487,56522440181.96985,39084180.32536316
510.0,119.41261672973633,4.356485129763739,47.250381016960304,56700457220.35234,96703537.97779083
512.0,119.85234880447388,4.372527707986524,47.42437861156752,56909254333.88101,88759773.30095291
514.0,120.16033816337585,4.383763966758231,47.54624692796348,57055496313.55615,47216153.00886536
516.0,120.25010251998901,4.387038805677916,47.58176578826374,57098118945.91647,94089880.65344048
518.0,120.95296096801758,4.412680923412388,47.859879863474944,57431855836.169914,133719071.7433567
520.0,121.37656569480896,4.428135133727041,48.02749602740826,57632995232.8899,62067689.26725578
522.0,121.475825548172,4.431756393247191,48.066772161032446,57680126593.23894,98432589.36889076
524.0,122.20577192306519,4.458386749526413,48.3556046586379,58026725590.36546,131757293.36898041
526.0,122.58576250076294,4.472249801409259,48.50596313892905,58207155766.71486,85872181.34555054
528.0,122.92916798591614,4.484778133259946,48.64184526312307,58370214315.747665,98753901.47409248
530.0,123.4176754951477,4.502600167128962,48.83514281050935,58602171372.61123,105911692.53395653
532.0,123.82137894630432,4.517328326765382,48.99488423823625,58793861085.88349,91502544.14806557
534.0,124.18850231170654,4.530721949030468,49.14015129100292,58968181549.20349,77211414.91823196
536.0,124.47181582450867,4.541057968283585,49.252255621297024,59102706745.55642,80009176.4656353
538.0,124.8625078201294,4.555311435930907,49.406848545888366,59288218255.06603,67231267.91129303
540.0,125.03817892074585,4.561720377954989,49.47635984766801,59371631817.20159,79163429.11781883
542.0,125.52938866615295,4.5796409964797835,49.67072664294777,59604871971.53731,98801646.87368011
544.0,125.87049412727356,4.5920854174275,49.80569867058027,59766838404.69631,128348237.87634087
546.0,126.61060738563538,4.619086688253779,50.09855410253557,60118264923.04267,140199625.30075645
548.0,127.0515501499176,4.6351734356032654,50.27303075491612,60327636905.89934,63271399.75315094
550.0,127.14361214637756,4.63853209844458,50.3094587683794,60371350522.055275,81120084.83817482
552.0,127.73491406440735,4.660104341676865,50.54343103771005,60652117245.25204,96724707.84079552
554.0,127.9584310054779,4.668258825320985,50.63187446118205,60758249353.41846,61271611.85202408
