Time (min),Mean Intensity (A.U.),Protein Concentration (nanograms per microliter),Protein Concentration (nM),Number of Protein Molecules,Rate of Change of Number of Protein Molecules (PM per min)
586.0,238.80174899101257,8.712113484586702,111.4081008259169,133689720991.10028,53626868.558582306
588.0,238.98870491981506,8.718934126710241,111.4953213134302,133794385576.11624,127807117.36401367
590.0,239.71492505073547,8.745428539846255,111.83412455046363,134200949460.55634,136058287.8244171
592.0,239.96083521842957,8.754399987069807,111.94884893951158,134338618727.41391,45609980.45851898
594.0,240.04080629348755,8.75731754141911,111.98615781865868,134383389382.39041,64154158.38661957
596.0,240.41921377182007,8.771122837689251,112.16269613413365,134595235360.96039,112709869.96673965
598.0,240.84611320495605,8.786697247523772,112.36185738521445,134834228862.25737,50012193.05904007
600.0,240.7765486240387,8.784159349346641,112.32940344433044,134795284133.19655,37037435.064022064
602.0,241.1107439994812,8.796351672263793,112.48531550209452,134982378602.51346,106333492.28978348
604.0,241.53629660606384,8.811876946336845,112.68384841862974,135220618102.35568,126597565.02146149
606.0,242.01527786254883,8.829351437546055,112.90730738549942,135488768862.5993,102677940.00753021
608.0,242.2699258327484,8.838641662698809,113.02610821865485,135631329862.3858,116493158.02384949
610.0,242.8476161956787,8.859717320737605,113.2956179122456,135954741494.6947,89242692.54200745
